Zip Code,City,Province,Country
78219,KIRBY,Texas,USA
78220,SAN ANTONIO,Texas,USA
78221,SAN ANTONIO,Texas,USA
78222,SAN ANTONIO,Texas,USA
78223,SAN ANTONIO,Texas,USA
78224,SAN ANTONIO,Texas,USA
78225,SAN ANTONIO,Texas,USA
78226,SAN ANTONIO,Texas,USA
78227,SAN ANTONIO,Texas,USA
78228,SAN ANTONIO,Texas,USA
78229,SAN ANTONIO,Texas,USA
78230,SAN ANTONIO,Texas,USA
78230,SHAVANO PARK,Texas,USA
78231,SHAVANO PARK,Texas,USA
78231,SAN ANTONIO,Texas,USA
78232,SAN ANTONIO,Texas,USA
78232,HILL COUNTRY VILLAGE,Texas,USA
78232,HOLLYWOOD PARK,Texas,USA
78232,HL CNTRY VLG,Texas,USA
78232,HOLLYWOOD PK,Texas,USA
78233,SAN ANTONIO,Texas,USA
78233,LIVE OAK,Texas,USA
78234,JBSA FT SAM HOUSTON,Texas,USA
78234,JBSA FSH,Texas,USA
78234,FORT SAM HOUSTON,Texas,USA
78234,SAN ANTONIO,Texas,USA
78234,FT SM HOUSTON,Texas,USA
78235,BROOKS CITY BASE,Texas,USA
78235,SAN ANTONIO,Texas,USA
78235,BROOKS CB,Texas,USA
78236,WILFORD HALL USAF HOSP,Texas,USA
78236,LACKLAND AFB,Texas,USA
78236,SAN ANTONIO,Texas,USA
78236,JBSA LACKLAND,Texas,USA
78236,SECURITY SVC,Texas,USA
78236,SECURITY SERVICES,Texas,USA
78236,WILFORD HALL,Texas,USA
78237,SAN ANTONIO,Texas,USA
78238,SAN ANTONIO,Texas,USA
78238,LEON VALLEY,Texas,USA
78239,SAN ANTONIO,Texas,USA
78239,WINDCREST,Texas,USA
78240,SAN ANTONIO,Texas,USA
78241,SAN ANTONIO,Texas,USA
78242,SAN ANTONIO,Texas,USA
78243,SAN ANTONIO,Texas,USA
78244,SAN ANTONIO,Texas,USA
78245,SAN ANTONIO,Texas,USA
78246,SAN ANTONIO,Texas,USA
78247,SAN ANTONIO,Texas,USA
78247,WETMORE,Texas,USA
78248,SAN ANTONIO,Texas,USA
78249,SAN ANTONIO,Texas,USA
78249,SHAVANO PARK,Texas,USA
78250,SAN ANTONIO,Texas,USA
78251,SAN ANTONIO,Texas,USA
78252,SAN ANTONIO,Texas,USA
78253,SAN ANTONIO,Texas,USA
78254,SAN ANTONIO,Texas,USA
78255,SAN ANTONIO,Texas,USA
78256,SAN ANTONIO,Texas,USA
78257,SHAVANO PARK,Texas,USA
78257,SAN ANTONIO,Texas,USA
78258,SAN ANTONIO,Texas,USA
78259,SAN ANTONIO,Texas,USA
78260,SAN ANTONIO,Texas,USA
78261,SAN ANTONIO,Texas,USA
78263,SAN ANTONIO,Texas,USA
78263,CHINA GROVE,Texas,USA
78264,SAN ANTONIO,Texas,USA
78265,SAN ANTONIO,Texas,USA
78266,SAN ANTONIO,Texas,USA
78266,GARDEN RIDGE,Texas,USA
78268,LEON VALLEY,Texas,USA
78268,SAN ANTONIO,Texas,USA
78269,SAN ANTONIO,Texas,USA
78270,SAN ANTONIO,Texas,USA
78270,WETMORE,Texas,USA
78278,SAN ANTONIO,Texas,USA
78279,SAN ANTONIO,Texas,USA
78280,SAN ANTONIO,Texas,USA
78283,SAN ANTONIO,Texas,USA
78284,SAN ANTONIO,Texas,USA
78285,SAN ANTONIO,Texas,USA
78288,SAN ANTONIO,Texas,USA
78289,SAN ANTONIO,Texas,USA
78291,SAN ANTONIO,Texas,USA
78292,SAN ANTONIO,Texas,USA
78293,SAN ANTONIO,Texas,USA
78294,SAN ANTONIO,Texas,USA
78295,SAN ANTONIO,Texas,USA
78296,SAN ANTONIO,Texas,USA
78297,SAN ANTONIO,Texas,USA
78298,SAN ANTONIO,Texas,USA
78299,SAN ANTONIO,Texas,USA
78330,AGUA DULCE,Texas,USA
78332,ALICE,Texas,USA
78333,ALICE,Texas,USA
78335,ARANSAS PASS,Texas,USA
78336,ARANSAS PASS,Texas,USA
78336,CITY BY THE SEA,Texas,USA
78336,CTY BY THE SE,Texas,USA
78338,ARMSTRONG,Texas,USA
78339,BANQUETE,Texas,USA
78340,BAYSIDE,Texas,USA
78341,BENAVIDES,Texas,USA
78342,BEN BOLT,Texas,USA
78342,ALICE,Texas,USA
78343,BISHOP,Texas,USA
78344,BRUNI,Texas,USA
78347,CHAPMAN RANCH,Texas,USA
78349,CONCEPCION,Texas,USA
78350,DINERO,Texas,USA
78351,DRISCOLL,Texas,USA
78352,EDROY,Texas,USA
78353,ENCINO,Texas,USA
78355,FALFURRIAS,Texas,USA
78357,FREER,Texas,USA
78358,FULTON,Texas,USA
78359,GREGORY,Texas,USA
78360,GUERRA,Texas,USA
78361,HEBBRONVILLE,Texas,USA
78362,INGLESIDE,Texas,USA
78363,KINGSVILLE NAVAL AIR STATION,Texas,USA
78363,KINGSVL NAVAL,Texas,USA
78363,KINGSVILLE,Texas,USA
78363,KINGSVLLE NAS,Texas,USA
78364,KINGSVILLE,Texas,USA
78368,MATHIS,Texas,USA
78368,LAKE CITY,Texas,USA
78368,SWINNEY SWTCH,Texas,USA
78368,SWINNEY SWITCH,Texas,USA
78369,MIRANDO CITY,Texas,USA
78370,ODEM,Texas,USA
78371,OILTON,Texas,USA
78372,ORANGE GROVE,Texas,USA
78373,PORT ARANSAS,Texas,USA
78374,PORTLAND,Texas,USA
78375,PREMONT,Texas,USA
78376,REALITOS,Texas,USA
78377,REFUGIO,Texas,USA
78379,RIVIERA,Texas,USA
78380,ROBSTOWN,Texas,USA
78381,ROCKPORT,Texas,USA
78382,ROCKPORT,Texas,USA
78383,SANDIA,Texas,USA
78384,SAN DIEGO,Texas,USA
78385,SARITA,Texas,USA
78387,SINTON,Texas,USA
78389,SKIDMORE,Texas,USA
78390,TAFT,Texas,USA
78391,TYNAN,Texas,USA
78393,WOODSBORO,Texas,USA
78401,CORPUS CHRISTI,Texas,USA
78401,CORP CHRISTI,Texas,USA
78402,CORP CHRISTI,Texas,USA
78402,CORPUS CHRISTI,Texas,USA
78403,CORPUS CHRISTI,Texas,USA
78403,CORP CHRISTI,Texas,USA
78404,CORPUS CHRISTI,Texas,USA
78404,CORP CHRISTI,Texas,USA
78405,CORP CHRISTI,Texas,USA
78405,CORPUS CHRISTI,Texas,USA
78406,CORP CHRISTI,Texas,USA
78406,CORPUS CHRISTI,Texas,USA
78407,CORPUS CHRISTI,Texas,USA
78407,CORP CHRISTI,Texas,USA
78408,CORPUS CHRISTI,Texas,USA
78408,CORP CHRISTI,Texas,USA
78409,CORPUS CHRISTI,Texas,USA
78409,CORP CHRISTI,Texas,USA
78410,CORPUS CHRISTI,Texas,USA
78410,CORP CHRISTI,Texas,USA
78411,CORP CHRISTI,Texas,USA
78411,CORPUS CHRISTI,Texas,USA
78412,CORPUS CHRISTI,Texas,USA
78412,CORP CHRISTI,Texas,USA
78413,CORP CHRISTI,Texas,USA
78413,CORPUS CHRISTI,Texas,USA
78414,CORP CHRISTI,Texas,USA
78414,CORPUS CHRISTI,Texas,USA
78415,CORPUS CHRISTI,Texas,USA
78415,CORP CHRISTI,Texas,USA
78416,CORPUS CHRISTI,Texas,USA
78416,CORP CHRISTI,Texas,USA
78417,CORPUS CHRISTI,Texas,USA
78417,CORP CHRISTI,Texas,USA
78418,CORP CHRISTI,Texas,USA
78418,CORPUS CHRISTI,Texas,USA
78419,CORP CHRISTI,Texas,USA
78419,CORPUS CHRISTI,Texas,USA
78426,CORPUS CHRISTI,Texas,USA
78426,CORP CHRISTI,Texas,USA
78427,CORPUS CHRISTI,Texas,USA
78427,CORP CHRISTI,Texas,USA
78460,CORPUS CHRISTI,Texas,USA
78460,CORP CHRISTI,Texas,USA
78463,CORP CHRISTI,Texas,USA
78463,CORPUS CHRISTI,Texas,USA
78465,CORP CHRISTI,Texas,USA
78465,CORPUS CHRISTI,Texas,USA
78466,CORPUS CHRISTI,Texas,USA
78466,CORP CHRISTI,Texas,USA
78467,CORP CHRISTI,Texas,USA
78467,CORPUS CHRISTI,Texas,USA
78468,CORP CHRISTI,Texas,USA
78468,CORPUS CHRISTI,Texas,USA
78469,CORP CHRISTI,Texas,USA
78469,CORPUS CHRISTI,Texas,USA
78472,CORP CHRISTI,Texas,USA
78472,CORPUS CHRISTI,Texas,USA
78480,CORP CHRISTI,Texas,USA
78480,CORPUS CHRISTI,Texas,USA
78501,MCALLEN,Texas,USA
78502,MCALLEN,Texas,USA
78503,MCALLEN,Texas,USA
78504,MCALLEN,Texas,USA
78505,MCALLEN,Texas,USA
78516,ALAMO,Texas,USA
78520,BROWNSVILLE,Texas,USA
78521,BROWNSVILLE,Texas,USA
78522,BROWNSVILLE,Texas,USA
78523,BROWNSVILLE,Texas,USA
78526,BROWNSVILLE,Texas,USA
78535,COMBES,Texas,USA
78536,DELMITA,Texas,USA
78537,DONNA,Texas,USA
78538,EDCOUCH,Texas,USA
78538,MONTE ALTO,Texas,USA
78539,EDINBURG,Texas,USA
78540,EDINBURG,Texas,USA
78541,EDINBURG,Texas,USA
78542,EDINBURG,Texas,USA
78543,ELSA,Texas,USA
78545,FALCON HTS,Texas,USA
78545,FALCON HEIGHTS,Texas,USA
78547,GARCIASVILLE,Texas,USA
78548,GRULLA,Texas,USA
78548,LA GRULLA,Texas,USA
78549,HARGILL,Texas,USA
78550,HARLINGEN,Texas,USA
78551,HARLINGEN,Texas,USA
78552,HARLINGEN,Texas,USA
78552,PALM VALLEY,Texas,USA
78553,HARLINGEN,Texas,USA
78557,HIDALGO,Texas,USA
78558,LA BLANCA,Texas,USA
78559,LA FERIA,Texas,USA
78560,LA JOYA,Texas,USA
78561,LASARA,Texas,USA
78562,LA VILLA,Texas,USA
78563,LINN,Texas,USA
78564,FALCON,Texas,USA
78564,LOPENO,Texas,USA
78565,LOS EBANOS,Texas,USA
78566,LOS FRESNOS,Texas,USA
78566,INDIAN LAKE,Texas,USA
78566,BAYVIEW,Texas,USA
78567,LOS INDIOS,Texas,USA
78568,LOZANO,Texas,USA
78569,LYFORD,Texas,USA
78570,MERCEDES,Texas,USA
78572,MISSION,Texas,USA
78572,PALMHURST,Texas,USA
78572,PALMVIEW,Texas,USA
78573,PALMHURST,Texas,USA
78573,ALTON,Texas,USA
78573,MISSION,Texas,USA
78574,PALMVIEW,Texas,USA
78574,PALMHURST,Texas,USA
78574,MISSION,Texas,USA
78575,RANCHO VIEJO,Texas,USA
78575,OLMITO,Texas,USA
78576,PENITAS,Texas,USA
78577,PHARR,Texas,USA
78578,LAGUNA HEIGHTS,Texas,USA
78578,LAGUNA HTS,Texas,USA
78578,LAGUNA VISTA,Texas,USA
78578,PORT ISABEL,Texas,USA
78579,PROGRESO,Texas,USA
78580,RAYMONDVILLE,Texas,USA
78582,RIO GRANDE CY,Texas,USA
78582,RIO GRANDE CITY,Texas,USA
78583,RIO HONDO,Texas,USA
78584,ROMA,Texas,USA
78585,SALINENO,Texas,USA
78586,SAN BENITO,Texas,USA
78588,SAN ISIDRO,Texas,USA
78589,SAN JUAN,Texas,USA
78590,SAN PERLITA,Texas,USA
78591,SANTA ELENA,Texas,USA
78592,SANTA MARIA,Texas,USA
78593,SANTA ROSA,Texas,USA
78594,SEBASTIAN,Texas,USA
78595,SULLIVAN CITY,Texas,USA
78596,PROGRESO LKS,Texas,USA
78596,WESLACO,Texas,USA
78596,PROGRESO LAKES,Texas,USA
78597,SOUTH PADRE ISLAND,Texas,USA
78597,S PADRE ISLE,Texas,USA
78598,RAYMONDVILLE,Texas,USA
78598,PORT MANSFIELD,Texas,USA
78598,PRT MANSFIELD,Texas,USA
78599,WESLACO,Texas,USA
78602,BASTROP,Texas,USA
78604,BELMONT,Texas,USA
78605,BERTRAM,Texas,USA
78606,BLANCO,Texas,USA
78607,BLUFFTON,Texas,USA
78608,BRIGGS,Texas,USA
78608,OAKALLA,Texas,USA
78609,BUCHANAN DAM,Texas,USA
78610,BUDA,Texas,USA
78610,MOUNTAIN CITY,Texas,USA
78610,HAYS,Texas,USA
78610,CREEDMOOR,Texas,USA
78610,MUSTANG RIDGE,Texas,USA
78611,BURNET,Texas,USA
78612,LOST PINES,Texas,USA
78612,CEDAR CREEK,Texas,USA
78613,CEDAR PARK,Texas,USA
78614,BEBE,Texas,USA
78614,COST,Texas,USA
78615,COUPLAND,Texas,USA
78616,DALE,Texas,USA
78616,MCMAHAN,Texas,USA
78617,DEL VALLE,Texas,USA
78618,DOSS,Texas,USA
78619,DRIFTWOOD,Texas,USA
78620,DRIPPING SPRINGS,Texas,USA
78620,DRIPPING SPGS,Texas,USA
78621,ELGIN,Texas,USA
78621,WEBBERVILLE,Texas,USA
78622,FENTRESS,Texas,USA
78623,FISCHER,Texas,USA
78624,FBG,Texas,USA
78624,FREDERICKSBURG,Texas,USA
78624,FREDERICKSBRG,Texas,USA
78626,GEORGETOWN,Texas,USA
78627,GEORGETOWN,Texas,USA
78628,ANDICE,Texas,USA
78628,GEORGETOWN,Texas,USA
78628,SUN CITY,Texas,USA
78629,GONZALES,Texas,USA
78630,CEDAR PARK,Texas,USA
78631,HARPER,Texas,USA
78632,HARWOOD,Texas,USA
78633,GEORGETOWN,Texas,USA
78634,HUTTO,Texas,USA
78635,HYE,Texas,USA
78636,JOHNSON CITY,Texas,USA
78638,KINGSBURY,Texas,USA
78639,KINGSLAND,Texas,USA
78640,KYLE,Texas,USA
78640,NIEDERWALD,Texas,USA
78640,UHLAND,Texas,USA
78641,CEDAR PARK,Texas,USA
78641,VOLENTE,Texas,USA
78641,LEANDER,Texas,USA
78642,LIBERTY HILL,Texas,USA
78643,LLANO,Texas,USA
78643,SUNRISE BEACH,Texas,USA
78644,LOCKHART,Texas,USA
78645,LEANDER,Texas,USA
78645,JONESTOWN,Texas,USA
78645,LAGO VISTA,Texas,USA
78645,POINT VENTURE,Texas,USA
78646,LEANDER,Texas,USA
78648,LULING,Texas,USA
78650,MCDADE,Texas,USA
78650,MC DADE,Texas,USA
78651,MC NEIL,Texas,USA
78651,MCNEIL,Texas,USA
78652,MANCHACA,Texas,USA
78653,MANOR,Texas,USA
78653,WEBBERVILLE,Texas,USA
78654,HIGHLAND HAVEN,Texas,USA
78654,GRANITE SHOALS,Texas,USA
78654,MARBLE FALLS,Texas,USA
78654,GRANITE SHLS,Texas,USA
78654,MEADOWLAKES,Texas,USA
78654,HIGHLAND HAVN,Texas,USA
78655,MARTINDALE,Texas,USA
78656,MAXWELL,Texas,USA
78657,COTTONWOOD SHORES,Texas,USA
78657,HORSESHOE BAY,Texas,USA
78657,MARBLE FALLS,Texas,USA
78657,COTTONWD SHRS,Texas,USA
78658,OTTINE,Texas,USA
78659,PAIGE,Texas,USA
78660,PFLUGERVILLE,Texas,USA
78661,PRAIRIE LEA,Texas,USA
78662,RED ROCK,Texas,USA
78663,CYPRESS MILL,Texas,USA
78663,ROUND MOUNTAIN,Texas,USA
78663,ROUND MTN,Texas,USA
78664,ROUND ROCK,Texas,USA
78665,ROUND ROCK,Texas,USA
78666,SAN MARCOS,Texas,USA
78667,SAN MARCOS,Texas,USA
78669,DOUBLE HORN,Texas,USA
78669,BRIARCLIFF,Texas,USA
78669,SPICEWOOD,Texas,USA
78670,STAPLES,Texas,USA
78671,ALBERT,Texas,USA
78671,STONEWALL,Texas,USA
78672,TOW,Texas,USA
78673,WALBURG,Texas,USA
78674,WEIR,Texas,USA
78675,WILLOW CITY,Texas,USA
78676,WIMBERLEY,Texas,USA
78676,WOODCREEK,Texas,USA
78677,WRIGHTSBORO,Texas,USA
78680,ROUND ROCK,Texas,USA
78681,AUSTIN,Texas,USA
78681,ROUND ROCK,Texas,USA
78682,ROUND ROCK,Texas,USA
78683,ROUND ROCK,Texas,USA
78691,PFLUGERVILLE,Texas,USA
78701,AUSTIN,Texas,USA
78702,AUSTIN,Texas,USA
78703,AUSTIN,Texas,USA
78704,AUSTIN,Texas,USA
78705,AUSTIN,Texas,USA
78708,AUSTIN,Texas,USA
78709,AUSTIN,Texas,USA
78710,AUSTIN,Texas,USA
78711,AUSTIN,Texas,USA
78712,AUSTIN,Texas,USA
78713,AUSTIN,Texas,USA
78714,AUSTIN,Texas,USA
78715,AUSTIN,Texas,USA
78716,AUSTIN,Texas,USA
78717,AUSTIN,Texas,USA
78718,AUSTIN,Texas,USA
78719,AUSTIN,Texas,USA
78720,AUSTIN,Texas,USA
78721,AUSTIN,Texas,USA
78722,AUSTIN,Texas,USA
78723,AUSTIN,Texas,USA
78724,AUSTIN,Texas,USA
78725,AUSTIN,Texas,USA
78726,AUSTIN,Texas,USA
78727,AUSTIN,Texas,USA
78728,AUSTIN,Texas,USA
78729,AUSTIN,Texas,USA
78730,AUSTIN,Texas,USA
78731,AUSTIN,Texas,USA
78732,AUSTIN,Texas,USA
78733,BEE CAVES,Texas,USA
78733,AUSTIN,Texas,USA
78733,BEE CAVE,Texas,USA
78734,LAKEWAY,Texas,USA
78734,BEE CAVE,Texas,USA
78734,AUSTIN,Texas,USA
78734,BEE CAVES,Texas,USA
78735,SUNSET VALLEY,Texas,USA
78735,AUSTIN,Texas,USA
78736,AUSTIN,Texas,USA
78736,BEE CAVE,Texas,USA
78736,BEE CAVES,Texas,USA
78737,AUSTIN,Texas,USA
78738,BEE CAVES,Texas,USA
78738,THE HILLS,Texas,USA
78738,VILLAGE OF THE HILLS,Texas,USA
78738,BEE CAVE,Texas,USA
78738,LAKEWAY,Texas,USA
78738,AUSTIN,Texas,USA
78738,VLG O THE HLS,Texas,USA
78739,AUSTIN,Texas,USA
78741,AUSTIN,Texas,USA
78742,AUSTIN,Texas,USA
78744,AUSTIN,Texas,USA
78745,AUSTIN,Texas,USA
78745,SUNSET VALLEY,Texas,USA
78746,AUSTIN,Texas,USA
78746,ROLLINGWOOD,Texas,USA
78746,W LAKE HILLS,Texas,USA
78746,WEST LAKE HLS,Texas,USA
78746,WEST LAKE HILLS,Texas,USA
78747,AUSTIN,Texas,USA
78748,AUSTIN,Texas,USA
78749,AUSTIN,Texas,USA
78750,AUSTIN,Texas,USA
78751,AUSTIN,Texas,USA
78752,AUSTIN,Texas,USA
78753,AUSTIN,Texas,USA
78754,AUSTIN,Texas,USA
78755,AUSTIN,Texas,USA
78756,AUSTIN,Texas,USA
78757,AUSTIN,Texas,USA
78758,AUSTIN,Texas,USA
78759,AUSTIN,Texas,USA
78760,AUSTIN,Texas,USA
78761,AUSTIN,Texas,USA
78762,AUSTIN,Texas,USA
78763,AUSTIN,Texas,USA
78764,AUSTIN,Texas,USA
78765,AUSTIN,Texas,USA
78766,AUSTIN,Texas,USA
78767,AUSTIN,Texas,USA
78768,AUSTIN,Texas,USA
78772,AUSTIN,Texas,USA
78773,AUSTIN,Texas,USA
78774,AUSTIN,Texas,USA
78778,AUSTIN,Texas,USA
78779,AUSTIN,Texas,USA
78783,AUSTIN,Texas,USA
78799,AUSTIN,Texas,USA
78801,UVALDE,Texas,USA
78802,UVALDE,Texas,USA
78827,ASHERTON,Texas,USA
78828,BARKSDALE,Texas,USA
78829,BATESVILLE,Texas,USA
78830,BIG WELLS,Texas,USA
78832,BRACKETTVILLE,Texas,USA
78833,CAMP WOOD,Texas,USA
78834,CARRIZO SPGS,Texas,USA
78834,CARRIZO SPRINGS,Texas,USA
78836,CATARINA,Texas,USA
78837,COMSTOCK,Texas,USA
78838,CONCAN,Texas,USA
78839,CRYSTAL CITY,Texas,USA
78840,DEL RIO,Texas,USA
78840,LAUGHLIN AFB,Texas,USA
78841,DEL RIO,Texas,USA
78842,DEL RIO,Texas,USA
78843,DEL RIO,Texas,USA
78843,LAUGHLIN AFB,Texas,USA
78847,DEL RIO,Texas,USA
78850,D HANIS,Texas,USA
78851,DRYDEN,Texas,USA
78852,EAGLE PASS,Texas,USA
78853,EAGLE PASS,Texas,USA
78860,EL INDIO,Texas,USA
78861,DUNLAY,Texas,USA
78861,HONDO,Texas,USA
78870,KNIPPA,Texas,USA
78871,LANGTRY,Texas,USA
78872,LA PRYOR,Texas,USA
78873,LEAKEY,Texas,USA
78877,SPOFFORD,Texas,USA
78877,QUEMADO,Texas,USA
78879,RIO FRIO,Texas,USA
78880,ROCKSPRINGS,Texas,USA
78881,SABINAL,Texas,USA
78883,TARPLEY,Texas,USA
78884,UTOPIA,Texas,USA
78885,VANDERPOOL,Texas,USA
78886,YANCEY,Texas,USA
78931,BLEIBLERVILLE,Texas,USA
78932,CARMINE,Texas,USA
78933,CAT SPRING,Texas,USA
78934,COLUMBUS,Texas,USA
78935,ALLEYTON,Texas,USA
78938,ELLINGER,Texas,USA
78940,FAYETTEVILLE,Texas,USA
78941,FLATONIA,Texas,USA
78942,GIDDINGS,Texas,USA
78943,GLIDDEN,Texas,USA
78944,INDUSTRY,Texas,USA
78945,WINCHESTER,Texas,USA
78945,LA GRANGE,Texas,USA
78946,LEDBETTER,Texas,USA
78947,LEXINGTON,Texas,USA
78948,LINCOLN,Texas,USA
78949,MULDOON,Texas,USA
78950,NEW ULM,Texas,USA
78951,OAKLAND,Texas,USA
78952,PLUM,Texas,USA
78953,ROSANKY,Texas,USA
78954,ROUND TOP,Texas,USA
78956,SCHULENBURG,Texas,USA
78957,SMITHVILLE,Texas,USA
78959,WAELDER,Texas,USA
78960,WARDA,Texas,USA
78961,WARRENTON,Texas,USA
78961,ROUND TOP,Texas,USA
78962,WEIMAR,Texas,USA
78963,WEST POINT,Texas,USA
79001,ADRIAN,Texas,USA
79002,ALANREED,Texas,USA
79003,ALLISON,Texas,USA
79005,BOOKER,Texas,USA
79007,PHILLIPS,Texas,USA
79007,BORGER,Texas,USA
79008,BORGER,Texas,USA
79009,BOVINA,Texas,USA
79010,VALLE DE ORO,Texas,USA
79010,BOYS RANCH,Texas,USA
79011,BRISCOE,Texas,USA
79012,BUSHLAND,Texas,USA
79013,CACTUS,Texas,USA
79014,CANADIAN,Texas,USA
79014,GLAZIER,Texas,USA
79015,CANYON,Texas,USA
79016,CANYON,Texas,USA
79018,CHANNING,Texas,USA
79019,CLAUDE,Texas,USA
79021,COTTON CENTER,Texas,USA
79022,DALHART,Texas,USA
79024,DARROUZETT,Texas,USA
79025,DAWN,Texas,USA
79027,DIMMITT,Texas,USA
79029,DUMAS,Texas,USA
79031,EARTH,Texas,USA
79032,EDMONSON,Texas,USA
79033,FARNSWORTH,Texas,USA
79034,FOLLETT,Texas,USA
79035,BLACK,Texas,USA
79035,FRIONA,Texas,USA
79036,FRITCH,Texas,USA
79039,GROOM,Texas,USA
79040,GRUVER,Texas,USA
79041,HALE CENTER,Texas,USA
79042,HAPPY,Texas,USA
79043,HART,Texas,USA
79044,HARTLEY,Texas,USA
79045,HEREFORD,Texas,USA
79046,HIGGINS,Texas,USA
79051,KERRICK,Texas,USA
79052,KRESS,Texas,USA
79053,LAZBUDDIE,Texas,USA
79054,LEFORS,Texas,USA
79056,LIPSCOMB,Texas,USA
79057,MCLEAN,Texas,USA
79058,MASTERSON,Texas,USA
79059,MIAMI,Texas,USA
79061,MOBEETIE,Texas,USA
79062,MORSE,Texas,USA
79063,NAZARETH,Texas,USA
79064,OLTON,Texas,USA
79065,PAMPA,Texas,USA
79066,PAMPA,Texas,USA
79068,PANHANDLE,Texas,USA
79070,PERRYTON,Texas,USA
79072,PLAINVIEW,Texas,USA
79073,PLAINVIEW,Texas,USA
79077,SAMNORWOOD,Texas,USA
79078,SANFORD,Texas,USA
79079,TWITTY,Texas,USA
79079,SHAMROCK,Texas,USA
79080,SKELLYTOWN,Texas,USA
79081,SPEARMAN,Texas,USA
79082,SPRINGLAKE,Texas,USA
79083,STINNETT,Texas,USA
79084,STRATFORD,Texas,USA
79085,SUMMERFIELD,Texas,USA
79086,SUNRAY,Texas,USA
79087,TEXLINE,Texas,USA
79088,VIGO PARK,Texas,USA
79088,TULIA,Texas,USA
79091,UMBARGER,Texas,USA
79092,VEGA,Texas,USA
79093,WAKA,Texas,USA
79094,WAYSIDE,Texas,USA
79095,WELLINGTON,Texas,USA
79096,WHEELER,Texas,USA
79097,WHITE DEER,Texas,USA
79098,WILDORADO,Texas,USA
79101,AMARILLO,Texas,USA
79102,AMARILLO,Texas,USA
79103,AMARILLO,Texas,USA
79104,AMARILLO,Texas,USA
79105,AMARILLO,Texas,USA
79106,AMARILLO,Texas,USA
79107,AMARILLO,Texas,USA
79108,AMARILLO,Texas,USA
79109,AMARILLO,Texas,USA
79110,AMARILLO,Texas,USA
79111,AMARILLO,Texas,USA
79114,AMARILLO,Texas,USA
79116,AMARILLO,Texas,USA
79117,AMARILLO,Texas,USA
79118,PALISADES,Texas,USA
79118,TIMBERCREEK CANYON,Texas,USA
79118,TIMBERCRK CYN,Texas,USA
79118,AMARILLO,Texas,USA
79119,AMARILLO,Texas,USA
79119,BUSHLAND,Texas,USA
79120,AMARILLO,Texas,USA
79121,AMARILLO,Texas,USA
79124,AMARILLO,Texas,USA
79124,BUSHLAND,Texas,USA
79124,BISHOP HILLS,Texas,USA
79159,AMARILLO,Texas,USA
79166,AMARILLO,Texas,USA
79168,AMARILLO,Texas,USA
79172,AMARILLO,Texas,USA
79174,AMARILLO,Texas,USA
79178,AMARILLO,Texas,USA
79185,AMARILLO,Texas,USA
79189,AMARILLO,Texas,USA
79201,NORTHFIELD,Texas,USA
79201,CHILDRESS,Texas,USA
79220,AFTON,Texas,USA
79221,AIKEN,Texas,USA
79223,CEE VEE,Texas,USA
79225,CHILLICOTHE,Texas,USA
79226,HOWARDWICK,Texas,USA
79226,CLARENDON,Texas,USA
79227,CROWELL,Texas,USA
79227,TRUSCOTT,Texas,USA
79229,DICKENS,Texas,USA
79230,DODSON,Texas,USA
79231,DOUGHERTY,Texas,USA
79233,ESTELLINE,Texas,USA
79234,FLOMOT,Texas,USA
79235,FLOYDADA,Texas,USA
79236,GUTHRIE,Texas,USA
79237,HEDLEY,Texas,USA
79239,LAKEVIEW,Texas,USA
79240,LELIA LAKE,Texas,USA
79241,LOCKNEY,Texas,USA
79243,MCADOO,Texas,USA
79244,MATADOR,Texas,USA
79245,MEMPHIS,Texas,USA
79247,ODELL,Texas,USA
79248,PADUCAH,Texas,USA
79248,DUMONT,Texas,USA
79250,PETERSBURG,Texas,USA
79251,QUAIL,Texas,USA
79252,QUANAH,Texas,USA
79255,QUITAQUE,Texas,USA
79256,ROARING SPRINGS,Texas,USA
79256,ROARING SPNGS,Texas,USA
79257,SILVERTON,Texas,USA
79258,SOUTH PLAINS,Texas,USA
79259,TELL,Texas,USA
79261,TURKEY,Texas,USA
79311,ABERNATHY,Texas,USA
79312,AMHERST,Texas,USA
79313,ANTON,Texas,USA
79314,BLEDSOE,Texas,USA
79316,BROWNFIELD,Texas,USA
79322,CROSBYTON,Texas,USA
79323,DENVER CITY,Texas,USA
79324,ENOCHS,Texas,USA
79325,FARWELL,Texas,USA
79326,FIELDTON,Texas,USA
79329,IDALOU,Texas,USA
79330,JUSTICEBURG,Texas,USA
79331,LAMESA,Texas,USA
79331,LA MESA,Texas,USA
79336,LEVELLAND,Texas,USA
79338,LEVELLAND,Texas,USA
79339,LITTLEFIELD,Texas,USA
79342,LOOP,Texas,USA
79343,LORENZO,Texas,USA
79344,MAPLE,Texas,USA
79345,MEADOW,Texas,USA
79346,MORTON,Texas,USA
79347,MULESHOE,Texas,USA
79350,NEW DEAL,Texas,USA
79351,ODONNELL,Texas,USA
79353,PEP,Texas,USA
79355,PLAINS,Texas,USA
79356,POST,Texas,USA
79357,RALLS,Texas,USA
79357,CONE,Texas,USA
79358,ROPESVILLE,Texas,USA
79359,SEAGRAVES,Texas,USA
79360,SEMINOLE,Texas,USA
79363,SHALLOWATER,Texas,USA
79364,RANSOM CANYON,Texas,USA
79364,SOUTHLAND,Texas,USA
79364,SLATON,Texas,USA
79366,RANSOM CANYON,Texas,USA
